Wall time,Step,Value
1676303504.7021008,0,9.741695404052734
1676303504.7500958,1,10.771527290344238
1676303504.7908635,2,10.845589637756348
1676303504.832826,3,12.927850723266602
1676303504.8746037,4,14.834400177001953
1676303504.9178133,5,15.157929420471191
1676303504.9580047,6,15.89773178100586
1676303504.9993896,7,17.11147117614746
1676303505.040766,8,17.634084701538086
1676303505.0849693,9,18.183549880981445
1676303505.1248155,10,18.523771286010742
1676303505.165192,11,18.347061157226562
1676303505.2051592,12,18.44537353515625
1676303505.2464921,13,18.8630313873291
1676303505.288874,14,19.15053939819336
1676303505.3353562,15,19.352100372314453
1676303505.3795168,16,19.671871185302734
1676303505.4235902,17,20.015974044799805
1676303505.4668527,18,20.241260528564453
1676303505.5100577,19,20.36471939086914
1676303505.5546823,20,20.4941349029541
1676303505.5982294,21,20.63136100769043
1676303505.6427186,22,20.729690551757812
1676303505.6871789,23,20.811458587646484
1676303505.7304394,24,20.93960189819336
1676303505.773107,25,21.11023712158203
1676303505.8254595,26,21.26416015625
1676303505.8701954,27,21.40298080444336
1676303505.9150743,28,21.568111419677734
1676303505.958261,29,21.70068359375
1676303506.0009873,30,21.76048469543457
1676303506.045406,31,21.84218978881836
1676303506.0909357,32,21.962644577026367
1676303506.1344595,33,22.062889099121094
1676303506.1779332,34,22.154924392700195
1676303506.223122,35,22.25774574279785
1676303506.2664502,36,22.368759155273438
1676303506.3106914,37,22.455577850341797
1676303506.3571231,38,22.537853240966797
1676303506.4018612,39,22.631549835205078
1676303506.4459817,40,22.6978759765625
1676303506.4914916,41,22.776538848876953
1676303506.5341845,42,22.869531631469727
1676303506.5781717,43,22.943405151367188
1676303506.6237645,44,23.021528244018555
1676303506.6676295,45,23.115345001220703
1676303506.711258,46,23.203876495361328
1676303506.7575336,47,23.281574249267578
1676303506.80187,48,23.35293960571289
1676303506.8457224,49,23.403501510620117
1676303506.8909276,50,23.471879959106445
1676303506.9341936,51,23.543607711791992
1676303506.9824107,52,23.60187339782715
1676303507.0263987,53,23.66275405883789
1676303507.0707,54,23.720989227294922
1676303507.1168845,55,23.794240951538086
1676303507.160023,56,23.859060287475586
1676303507.2038581,57,23.907318115234375
1676303507.250522,58,23.967626571655273
1676303507.2935052,59,24.01859474182129
1676303507.3372183,60,24.067771911621094
1676303507.3832502,61,24.124605178833008
1676303507.4266253,62,24.180191040039062
1676303507.470724,63,24.230762481689453
1676303507.5171883,64,24.2788028717041
1676303507.561492,65,24.331771850585938
1676303507.606688,66,24.376935958862305
1676303507.651497,67,24.42030906677246
1676303507.6987062,68,24.462200164794922
1676303507.7411008,69,24.511070251464844
1676303507.7849789,70,24.556713104248047
1676303507.8260164,71,24.59830093383789
1676303507.8682199,72,24.62176513671875
1676303507.9115505,73,24.622833251953125
1676303507.9557326,74,24.483766555786133
1676303507.9968781,75,24.10343360900879
1676303508.0392585,76,23.097835540771484
1676303508.083119,77,23.909828186035156
1676303508.1249907,78,24.706249237060547
1676303508.1667047,79,24.460063934326172
1676303508.2083955,80,24.308862686157227
1676303508.2526493,81,24.797155380249023
1676303508.2936893,82,24.678356170654297
1676303508.3361325,83,24.57473373413086
1676303508.3787584,84,24.887569427490234
1676303508.4212792,85,24.861661911010742
1676303508.4628966,86,24.794893264770508
1676303508.503788,87,25.030277252197266
1676303508.5450988,88,25.005008697509766
1676303508.5882711,89,24.945415496826172
1676303508.6299574,90,25.092885971069336
1676303508.6713722,91,25.203571319580078
1676303508.713647,92,25.112096786499023
1676303508.7558684,93,25.06985855102539
1676303508.7970302,94,25.22201156616211
1676303508.8389535,95,25.3221435546875
1676303508.8817089,96,25.31277847290039
1676303508.9240878,97,25.254716873168945
1676303508.9669476,98,25.20174789428711
1676303509.0088594,99,25.26819610595703
1676303509.0528965,100,25.344512939453125
1676303509.096394,101,25.45218276977539
1676303509.13867,102,25.517066955566406
1676303509.1834884,103,25.563276290893555
1676303509.2245939,104,25.574115753173828
1676303509.266154,105,25.538957595825195
1676303509.3080125,106,25.447322845458984
1676303509.3527098,107,25.059619903564453
1676303509.3938146,108,24.41751480102539
1676303509.4358313,109,22.967628479003906
1676303509.4791071,110,24.386568069458008
1676303509.5221395,111,25.452192306518555
1676303509.565187,112,24.766605377197266
1676303509.6073906,113,24.95193099975586
1676303509.6508002,114,25.489179611206055
1676303509.6957834,115,25.14936065673828
1676303509.7378101,116,25.289268493652344
1676303509.7792397,117,25.579893112182617
1676303509.8223403,118,25.31072235107422
1676303509.8643944,119,25.580263137817383
1676303509.9060318,120,25.579994201660156
1676303509.9492502,121,25.475521087646484
1676303509.9906807,122,25.74977684020996
1676303510.0326023,123,25.630521774291992
1676303510.0753891,124,25.559097290039062
1676303510.1188948,125,25.82803726196289
1676303510.159806,126,25.764787673950195
1676303510.201353,127,25.6595458984375
1676303510.2442236,128,25.849136352539062
1676303510.2872393,129,25.90985870361328
1676303510.3288977,130,25.859663009643555
1676303510.370694,131,25.846446990966797
1676303510.4128253,132,25.89373016357422
1676303510.4554505,133,25.994369506835938
1676303510.4974356,134,26.021451950073242
1676303510.5389369,135,25.978378295898438
1676303510.5833933,136,25.94314193725586
1676303510.624935,137,25.965959548950195
1676303510.6659617,138,26.07318878173828
1676303510.7067084,139,26.143779754638672
1676303510.7496545,140,26.153419494628906
1676303510.790061,141,26.17157745361328
1676303510.8309271,142,26.189125061035156
1676303510.8709743,143,26.23775291442871
1676303510.9117665,144,26.265695571899414
1676303510.9549265,145,26.281753540039062
1676303510.9952264,146,26.235736846923828
1676303511.0361016,147,25.98595428466797
1676303511.0773044,148,25.04397201538086
1676303511.1203327,149,23.44948959350586
1676303511.1601396,150,20.98263931274414
1676303511.200707,151,24.703968048095703
1676303511.2419071,152,22.133283615112305
1676303511.284343,153,24.28833770751953
1676303511.324338,154,23.085100173950195
1676303511.3648016,155,24.784778594970703
1676303511.405465,156,23.31617546081543
1676303511.4461584,157,25.06066131591797
1676303511.4875386,158,23.918991088867188
1676303511.5280337,159,24.6112060546875
1676303511.568883,160,24.758092880249023
1676303511.6101718,161,24.134504318237305
1676303511.6554842,162,25.331867218017578
1676303511.699796,163,24.67104148864746
1676303511.7445548,164,24.98285484313965
1676303511.79063,165,25.31284523010254
1676303511.8347304,166,24.76052474975586
1676303511.8817425,167,25.43851661682129
1676303511.9250448,168,25.17463493347168
1676303511.9688048,169,25.345111846923828
1676303512.0131361,170,25.572450637817383
1676303512.0581734,171,25.291542053222656
1676303512.1033967,172,25.702085494995117
