Wall time,Step,Value
1676552011.8548331,0,8.867345809936523
1676552011.897319,1,8.516932487487793
1676552011.9375494,2,12.04765796661377
1676552011.9766047,3,16.755691528320312
1676552012.0154831,4,18.36107635498047
1676552012.0553138,5,18.21718406677246
1676552012.093455,6,18.974586486816406
1676552012.1315677,7,19.346723556518555
1676552012.1698716,8,19.763885498046875
1676552012.2089732,9,20.37320899963379
1676552012.248289,10,21.054895401000977
1676552012.2895026,11,21.74565887451172
1676552012.3283584,12,22.14287757873535
1676552012.366859,13,22.290664672851562
1676552012.4056199,14,22.51656723022461
1676552012.4498973,15,22.85599708557129
1676552012.4890106,16,23.063953399658203
1676552012.5280712,17,23.18962287902832
1676552012.5672655,18,23.377077102661133
1676552012.6090903,19,23.593677520751953
1676552012.6476815,20,23.756450653076172
1676552012.689173,21,23.93645477294922
1676552012.7277148,22,24.101783752441406
1676552012.7660017,23,24.105426788330078
1676552012.8052394,24,24.086942672729492
1676552012.844657,25,24.223243713378906
1676552012.8835628,26,24.437889099121094
1676552012.9233525,27,24.282625198364258
1676552012.962237,28,20.99893569946289
1676552013.001115,29,22.377412796020508
1676552013.040077,30,23.517139434814453
1676552013.078729,31,23.804750442504883
1676552013.1172805,32,23.51690101623535
1676552013.1557078,33,20.965415954589844
1676552013.194011,34,23.115474700927734
1676552013.232753,35,22.990039825439453
1676552013.2709732,36,23.55561065673828
1676552013.3095353,37,23.98582649230957
1676552013.3482878,38,23.73224639892578
1676552013.3869276,39,23.699769973754883
1676552013.4256299,40,24.083171844482422
1676552013.4648407,41,24.341259002685547
1676552013.504658,42,24.30486297607422
1676552013.5476232,43,24.2213077545166
1676552013.589241,44,24.244159698486328
1676552013.6321642,45,24.39366912841797
1676552013.6750448,46,24.64374351501465
1676552013.7178757,47,24.774559020996094
1676552013.760986,48,24.717073440551758
1676552013.8025544,49,24.726959228515625
1676552013.8441505,50,24.884260177612305
1676552013.8859181,51,25.029674530029297
1676552013.9275086,52,25.109617233276367
1676552013.9696991,53,25.130538940429688
1676552014.0125155,54,25.101905822753906
