Wall time,Step,Value
1676382572.6797636,0,10.543464660644531
1676382572.7550602,1,8.800856590270996
1676382572.8222842,2,13.377412796020508
1676382572.8887708,3,14.569635391235352
1676382572.9560077,4,16.60865592956543
1676382573.0222795,5,18.34398651123047
1676382573.0889838,6,20.135175704956055
1676382573.1554384,7,21.04751968383789
1676382573.2217665,8,21.399158477783203
1676382573.2969427,9,21.342161178588867
1676382573.3656785,10,21.40367889404297
1676382573.4351363,11,21.681175231933594
1676382573.5016088,12,22.22957420349121
1676382573.5693624,13,22.538280487060547
1676382573.6374242,14,23.02505111694336
1676382573.7042313,15,23.567399978637695
1676382573.7693708,16,23.849821090698242
1676382573.8348405,17,24.078449249267578
1676382573.900616,18,24.155765533447266
1676382573.9661903,19,24.209922790527344
1676382574.0316465,20,24.320960998535156
1676382574.097875,21,24.362611770629883
1676382574.1630414,22,24.52545928955078
1676382574.2282665,23,24.781816482543945
1676382574.293433,24,24.966413497924805
1676382574.36005,25,25.218303680419922
1676382574.4272318,26,25.38213539123535
1676382574.4941914,27,25.500356674194336
1676382574.5596626,28,25.625186920166016
1676382574.6260102,29,25.6849365234375
1676382574.6916106,30,25.808353424072266
1676382574.7570908,31,25.88182258605957
1676382574.8241253,32,26.02301025390625
1676382574.890797,33,26.18900489807129
1676382574.9583366,34,26.296016693115234
1676382575.024128,35,26.45033836364746
1676382575.0909214,36,26.535551071166992
1676382575.1564112,37,26.665803909301758
1676382575.2219965,38,26.73626136779785
1676382575.2873309,39,26.799694061279297
1676382575.3531225,40,26.868322372436523
1676382575.4233916,41,26.951725006103516
1676382575.4891787,42,27.04497528076172
1676382575.5553696,43,27.113344192504883
1676382575.6211119,44,27.22614097595215
1676382575.6877275,45,27.299806594848633
1676382575.7528405,46,27.38865852355957
1676382575.8198965,47,27.444448471069336
1676382575.885945,48,27.525270462036133
1676382575.9515433,49,27.578433990478516
1676382576.0180094,50,27.65178680419922
1676382576.08441,51,27.71915054321289
1676382576.1496828,52,27.78560447692871
1676382576.2156456,53,27.85501480102539
1676382576.2815754,54,27.91013526916504
1676382576.347547,55,27.98611068725586
1676382576.4165287,56,28.031328201293945
1676382576.4820893,57,28.089418411254883
1676382576.547725,58,28.128835678100586
1676382576.6131535,59,28.191852569580078
1676382576.678477,60,28.250019073486328
1676382576.7443373,61,28.303653717041016
1676382576.8099704,62,28.363210678100586
1676382576.8766615,63,28.419116973876953
1676382576.9424253,64,28.470272064208984
1676382577.0082257,65,28.526142120361328
1676382577.074145,66,28.57779312133789
1676382577.1396532,67,28.624530792236328
1676382577.2046483,68,28.677045822143555
1676382577.2698536,69,28.729572296142578
1676382577.3362386,70,28.778457641601562
1676382577.403292,71,28.820331573486328
1676382577.4708548,72,28.870773315429688
1676382577.538613,73,28.912967681884766
1676382577.6057534,74,28.97042465209961
1676382577.6734982,75,29.00870132446289
1676382577.739426,76,29.054899215698242
1676382577.8053102,77,29.002544403076172
1676382577.870469,78,28.704660415649414
1676382577.9357867,79,28.428394317626953
1676382578.003046,80,28.50787925720215
1676382578.0696719,81,29.033260345458984
1676382578.1359978,82,28.86387062072754
1676382578.2013547,83,28.76605796813965
1676382578.26623,84,29.21382713317871
1676382578.33161,85,29.016372680664062
1676382578.3967664,86,29.0675048828125
1676382578.4661167,87,29.386995315551758
1676382578.5310886,88,29.38743782043457
1676382578.5972795,89,29.305484771728516
1676382578.663245,90,29.295795440673828
1676382578.7281554,91,29.35922622680664
1676382578.7929766,92,29.454479217529297
1676382578.8577845,93,29.7099666595459
1676382578.9228106,94,29.511249542236328
1676382578.9879591,95,28.80380630493164
