Wall time,Step,Value
1676382599.6387863,0,9.813248634338379
1676382599.688861,1,8.340813636779785
1676382599.7362087,2,10.147436141967773
1676382599.7832813,3,11.686543464660645
1676382599.8316371,4,12.608665466308594
1676382599.8788533,5,13.72259521484375
1676382599.927592,6,15.341343879699707
1676382599.9823332,7,17.429611206054688
1676382600.0383983,8,19.318639755249023
1676382600.0852141,9,20.355073928833008
1676382600.140456,10,20.949844360351562
1676382600.1955926,11,21.20905303955078
1676382600.2431586,12,21.287824630737305
1676382600.2940605,13,21.49738311767578
1676382600.3454807,14,21.92276382446289
1676382600.3937986,15,22.406810760498047
1676382600.446031,16,22.878305435180664
1676382600.4962168,17,23.272666931152344
1676382600.5430832,18,23.49041175842285
1676382600.5908384,19,23.575571060180664
1676382600.6396809,20,23.652877807617188
1676382600.6857305,21,23.79659652709961
1676382600.7331305,22,24.006702423095703
1676382600.7820463,23,24.23607635498047
1676382600.8282654,24,24.432296752929688
1676382600.8771398,25,24.566667556762695
1676382600.927266,26,24.63970184326172
1676382600.978174,27,24.695327758789062
1676382601.024495,28,24.76680564880371
1676382601.0746422,29,24.860382080078125
1676382601.125011,30,24.974096298217773
1676382601.1714818,31,25.075286865234375
1676382601.2219944,32,25.159929275512695
1676382601.2715743,33,25.233747482299805
1676382601.3186522,34,25.313106536865234
1676382601.3697524,35,25.400684356689453
1676382601.4201202,36,25.491741180419922
1676382601.4759097,37,25.581485748291016
1676382601.5228372,38,25.658863067626953
1676382601.5744758,39,25.72646141052246
1676382601.6242943,40,25.786256790161133
1676382601.6708992,41,25.837430953979492
1676382601.7226408,42,25.889076232910156
1676382601.7732623,43,25.945114135742188
1676382601.82519,44,26.014232635498047
1676382601.8727314,45,26.08781623840332
1676382601.922949,46,26.155519485473633
1676382601.9744036,47,26.216115951538086
1676382602.0228157,48,26.274383544921875
1676382602.0755184,49,26.3309268951416
1676382602.1266494,50,26.38192367553711
1676382602.1746955,51,26.428234100341797
1676382602.2232888,52,26.473390579223633
1676382602.273223,53,26.522926330566406
1676382602.324628,54,26.575443267822266
1676382602.3729868,55,26.628189086914062
1676382602.4244306,56,26.678678512573242
1676382602.474137,57,26.728200912475586
1676382602.522267,58,26.776201248168945
1676382602.5737164,59,26.82533073425293
1676382602.6240659,60,26.875974655151367
1676382602.6947656,61,26.929264068603516
1676382602.7567275,62,26.983949661254883
1676382602.8125582,63,27.0384578704834
1676382602.8794398,64,27.09123992919922
1676382602.9274428,65,27.145158767700195
1676382602.978223,66,27.200679779052734
1676382603.0283482,67,27.258014678955078
1676382603.0793948,68,27.316600799560547
1676382603.1254702,69,27.373064041137695
1676382603.1781056,70,27.4278564453125
1676382603.2285013,71,27.4833984375
1676382603.276177,72,27.539674758911133
1676382603.3264031,73,27.595293045043945
1676382603.3771477,74,27.653711318969727
1676382603.4264598,75,27.714021682739258
1676382603.4822125,76,27.775476455688477
1676382603.5363648,77,27.839519500732422
1676382603.590783,78,27.894174575805664
1676382603.638811,79,27.941272735595703
1676382603.6910367,80,27.636430740356445
1676382603.745708,81,25.895435333251953
1676382603.7944279,82,27.56269073486328
1676382603.8416412,83,26.040363311767578
1676382603.8953435,84,27.473529815673828
1676382603.953557,85,26.609432220458984
1676382603.9999483,86,27.734333038330078
1676382604.0503528,87,26.92681312561035
1676382604.099007,88,27.67840576171875
1676382604.1455498,89,27.35556411743164
1676382604.191638,90,27.972713470458984
1676382604.2432196,91,27.999631881713867
1676382604.292699,92,27.795259475708008
1676382604.339665,93,28.166101455688477
1676382604.3910372,94,27.313758850097656
1676382604.4394424,95,27.34002113342285
1676382604.4855924,96,27.715375900268555
1676382604.5376766,97,27.705095291137695
1676382604.5854864,98,27.58884048461914
1676382604.6312597,99,28.155729293823242
1676382604.6833067,100,27.461767196655273
