Wall time,Step,Value
1676549862.0170949,0,8.356210708618164
1676549862.0818388,1,8.58006763458252
1676549862.1455214,2,8.748940467834473
1676549862.2067192,3,8.897640228271484
1676549862.2726748,4,9.112617492675781
1676549862.3376632,5,9.260981559753418
1676549862.4034047,6,9.415635108947754
1676549862.4693482,7,9.581798553466797
1676549862.5347095,8,9.733945846557617
1676549862.5969381,9,9.89015007019043
1676549862.6597435,10,10.036240577697754
1676549862.7246656,11,10.185518264770508
1676549862.7882788,12,10.34175968170166
1676549862.856588,13,10.496675491333008
1676549862.922205,14,10.648748397827148
1676549862.9847791,15,10.800249099731445
1676549863.0475764,16,10.95623779296875
1676549863.1109064,17,11.111326217651367
1676549863.173191,18,11.271443367004395
1676549863.236858,19,11.428131103515625
1676549863.299639,20,11.585992813110352
1676549863.3619263,21,11.74803638458252
1676549863.426604,22,11.911365509033203
1676549863.4895563,23,12.071105003356934
1676549863.5564852,24,12.227588653564453
1676549863.6220272,25,12.377452850341797
1676549863.6844277,26,12.527795791625977
1676549863.7468195,27,12.678415298461914
1676549863.8086407,28,12.829078674316406
1676549863.8720424,29,12.979259490966797
1676549863.9356282,30,13.124846458435059
1676549863.9980872,31,13.266539573669434
1676549864.0614326,32,13.408166885375977
1676549864.1264992,33,13.549234390258789
1676549864.1892366,34,13.682472229003906
1676549864.2525625,35,13.816431999206543
1676549864.3124151,36,13.951318740844727
1676549864.375226,37,14.07967758178711
1676549864.4424613,38,14.206457138061523
1676549864.5068765,39,14.333577156066895
1676549864.5693927,40,14.453621864318848
1676549864.6290243,41,14.570670127868652
1676549864.695102,42,14.685197830200195
1676549864.7581098,43,14.79754638671875
1676549864.820234,44,14.905619621276855
1676549864.8876867,45,15.009011268615723
1676549864.9541175,46,15.107840538024902
1676549865.0237868,47,15.206781387329102
1676549865.0868528,48,15.302398681640625
1676549865.1525304,49,15.392951965332031
1676549865.2157674,50,15.485706329345703
1676549865.278462,51,15.572359085083008
1676549865.3401973,52,15.662980079650879
1676549865.404483,53,15.751178741455078
1676549865.4653678,54,15.830779075622559
1676549865.5278802,55,15.921968460083008
1676549865.5937753,56,16.000730514526367
1676549865.6578407,57,16.08614158630371
1676549865.7245498,58,16.16637420654297
1676549865.7902987,59,16.240585327148438
1676549865.8528435,60,16.323163986206055
1676549865.9176333,61,16.385677337646484
1676549865.9788804,62,16.466625213623047
1676549866.041292,63,16.533933639526367
1676549866.1024117,64,16.6043701171875
1676549866.1667562,65,16.67899513244629
1676549866.2302928,66,16.73648452758789
1676549866.296388,67,16.808130264282227
1676549866.361968,68,16.861841201782227
1676549866.4279814,69,16.825584411621094
1676549866.4908497,70,16.98625946044922
1676549866.552653,71,17.042232513427734
1676549866.616225,72,17.102222442626953
1676549866.6792104,73,17.1500186920166
1676549866.740997,74,17.20993995666504
