Wall time,Step,Value
1676549842.1937637,0,8.559664726257324
1676549842.2263906,1,8.657772064208984
1676549842.2559948,2,8.773200988769531
1676549842.2861004,3,8.956762313842773
1676549842.3151805,4,9.160219192504883
1676549842.3455381,5,9.361242294311523
1676549842.3747659,6,9.617270469665527
1676549842.4090958,7,9.853939056396484
1676549842.438204,8,10.126222610473633
1676549842.4673119,9,10.388236045837402
1676549842.4954977,10,10.633139610290527
1676549842.524465,11,10.867070198059082
1676549842.552505,12,11.112363815307617
1676549842.5819848,13,11.33841323852539
1676549842.6157026,14,11.5645170211792
1676549842.6458013,15,11.792205810546875
1676549842.6742628,16,12.010651588439941
1676549842.7020862,17,12.226052284240723
1676549842.7303262,18,12.426994323730469
1676549842.7596827,19,12.615427017211914
1676549842.7883499,20,12.804211616516113
1676549842.8189056,21,12.9799222946167
1676549842.8511298,22,13.154386520385742
1676549842.881845,23,13.324795722961426
1676549842.9154415,24,13.489570617675781
1676549842.9480662,25,13.644265174865723
1676549842.9770572,26,13.79791259765625
1676549843.0090082,27,13.948302268981934
1676549843.0399377,28,14.092399597167969
1676549843.0724459,29,14.229931831359863
1676549843.1020422,30,14.366250038146973
1676549843.1325758,31,14.499080657958984
1676549843.1638224,32,14.630450248718262
1676549843.1925163,33,14.756464004516602
1676549843.2220845,34,14.879718780517578
1676549843.2503896,35,15.000914573669434
1676549843.2781506,36,15.117725372314453
1676549843.3071773,37,15.233417510986328
1676549843.3355691,38,15.34482479095459
1676549843.364116,39,15.453807830810547
1676549843.3930526,40,15.560208320617676
1676549843.4233012,41,15.664286613464355
1676549843.4525561,42,15.767372131347656
1676549843.4828932,43,15.867718696594238
1676549843.514473,44,15.963915824890137
1676549843.5446587,45,16.056453704833984
1676549843.5744143,46,16.145132064819336
1676549843.603467,47,16.2357177734375
1676549843.6327593,48,16.32066535949707
1676549843.662154,49,16.402830123901367
1676549843.6926715,50,16.48057746887207
1676549843.7226055,51,16.558441162109375
1676549843.7522295,52,16.63071632385254
1676549843.7846506,53,16.70392608642578
1676549843.8161426,54,16.77197265625
1676549843.84854,55,16.831981658935547
1676549843.8818593,56,16.8895320892334
1676549843.9125185,57,16.92306900024414
1676549843.9443724,58,17.024829864501953
1676549843.9760249,59,17.04730224609375
1676549844.0090396,60,16.906309127807617
1676549844.041191,61,16.90110206604004
1676549844.071097,62,16.893089294433594
1676549844.1039908,63,17.063396453857422
1676549844.1354516,64,17.1014461517334
1676549844.1685958,65,17.196578979492188
1676549844.2003796,66,17.29912567138672
1676549844.23006,67,17.348573684692383
1676549844.2625062,68,17.41604232788086
1676549844.293121,69,17.503952026367188
1676549844.3264432,70,17.544517517089844
1676549844.3574064,71,17.67366600036621
1676549844.3897057,72,17.745193481445312
1676549844.41917,73,17.799516677856445
1676549844.4506352,74,17.86690902709961
1676549844.4813755,75,17.906105041503906
1676549844.513877,76,17.98158836364746
1676549844.5451741,77,18.036531448364258
1676549844.5772429,78,18.09892463684082
1676549844.6103992,79,18.151432037353516
1676549844.6426256,80,18.225444793701172
1676549844.672882,81,18.272605895996094
1676549844.7095048,82,18.330516815185547
1676549844.7464585,83,18.38521957397461
1676549844.7769456,84,18.4354305267334
1676549844.8056972,85,18.484209060668945
1676549844.8354905,86,18.536617279052734
1676549844.8670177,87,18.574853897094727
1676549844.89793,88,18.627277374267578
1676549844.9316356,89,18.6740779876709
1676549844.965545,90,18.719505310058594
1676549844.9971452,91,18.768592834472656
1676549845.0318987,92,18.81195831298828
1676549845.0622573,93,18.859859466552734
1676549845.096368,94,18.910696029663086
1676549845.1243956,95,18.962764739990234
1676549845.1534858,96,19.011024475097656
1676549845.1831136,97,19.06729507446289
1676549845.2154982,98,19.12592887878418
1676549845.2433863,99,19.18234634399414
1676549845.2718947,100,19.233257293701172
1676549845.3034735,101,19.280702590942383
1676549845.3370485,102,19.333454132080078
1676549845.3663611,103,19.382617950439453
1676549845.394703,104,19.42917251586914
1676549845.4229782,105,19.472179412841797
1676549845.453677,106,19.515039443969727
1676549845.4823296,107,19.558795928955078
1676549845.5123076,108,19.601152420043945
1676549845.5428774,109,19.642606735229492
1676549845.572049,110,19.684551239013672
1676549845.603999,111,19.725093841552734
1676549845.6353219,112,19.764724731445312
1676549845.667345,113,19.801921844482422
1676549845.695568,114,19.83948516845703
1676549845.7292185,115,19.877107620239258
1676549845.7660344,116,19.914552688598633
1676549845.797008,117,19.95021629333496
1676549845.8270416,118,19.984487533569336
1676549845.8544636,119,20.018840789794922
1676549845.8829,120,20.05230140686035
1676549845.9104264,121,20.08476448059082
1676549845.93796,122,20.116867065429688
1676549845.9663002,123,20.148914337158203
1676549845.9949362,124,20.180749893188477
1676549846.0231168,125,20.21283721923828
1676549846.0512397,126,20.24538230895996
1676549846.079297,127,20.27813148498535
1676549846.1079187,128,20.310623168945312
1676549846.1372824,129,20.3431396484375
1676549846.1668408,130,20.374645233154297
1676549846.1959436,131,20.404644012451172
1676549846.2241302,132,20.433021545410156
1676549846.254004,133,20.460460662841797
1676549846.284043,134,20.487773895263672
1676549846.3154905,135,20.514667510986328
1676549846.3473308,136,20.541278839111328
1676549846.3772454,137,20.567550659179688
1676549846.4106827,138,20.59344482421875
1676549846.4416635,139,20.619503021240234
1676549846.4746253,140,20.64562225341797
1676549846.5072162,141,20.671510696411133
1676549846.5378447,142,20.69729232788086
1676549846.5693934,143,20.723161697387695
1676549846.6007,144,20.748695373535156
1676549846.632375,145,20.77387046813965
1676549846.663598,146,20.79887580871582
1676549846.6938012,147,20.82334327697754
1676549846.7256343,148,20.847490310668945
1676549846.7574787,149,20.871273040771484
1676549846.7900574,150,20.894214630126953
1676549846.822686,151,20.91659927368164
1676549846.8555033,152,20.938858032226562
1676549846.8893986,153,20.96075439453125
1676549846.9228125,154,20.98280906677246
1676549846.9528317,155,21.00459098815918
1676549846.9900825,156,21.02587127685547
1676549847.020598,157,21.04714584350586
1676549847.0497472,158,21.067848205566406
1676549847.078479,159,21.088924407958984
1676549847.1086435,160,21.11080551147461
1676549847.1371863,161,21.132352828979492
1676549847.1662917,162,21.15342903137207
1676549847.1946342,163,21.174318313598633
1676549847.2278926,164,21.194839477539062
1676549847.2563405,165,21.215206146240234
1676549847.2839868,166,21.235427856445312
1676549847.3123171,167,21.254871368408203
1676549847.3400922,168,21.274330139160156
1676549847.3692858,169,21.294267654418945
1676549847.3976169,170,21.314495086669922
1676549847.425777,171,21.335033416748047
1676549847.4545417,172,21.356908798217773
1676549847.4831336,173,21.381013870239258
1676549847.5133073,174,21.408769607543945
1676549847.5454905,175,21.438913345336914
1676549847.574869,176,21.467885971069336
1676549847.6049783,177,21.499147415161133
1676549847.6349692,178,21.537675857543945
1676549847.664316,179,21.58120346069336
1676549847.6928518,180,21.614187240600586
1676549847.72152,181,21.637937545776367
1676549847.7496476,182,21.668506622314453
1676549847.777203,183,21.696922302246094
1676549847.809261,184,21.72176742553711
1676549847.841893,185,21.725753784179688
1676549847.8739023,186,21.714487075805664
1676549847.9025767,187,21.781970977783203
1676549847.933319,188,21.76771354675293
1676549847.9637501,189,21.646841049194336
1676549847.9930096,190,21.73948097229004
1676549848.0232518,191,21.592226028442383
1676549848.0539114,192,21.559370040893555
1676549848.0897725,193,21.42400360107422
1676549848.1261818,194,21.656352996826172
1676549848.1695251,195,21.664392471313477
1676549848.2027636,196,21.806028366088867
1676549848.2354016,197,21.73678970336914
1676549848.2757132,198,21.785781860351562
1676549848.3088262,199,21.80242347717285
1676549848.3376734,200,21.940996170043945
1676549848.3681877,201,22.02049446105957
1676549848.401706,202,22.043058395385742
1676549848.4322238,203,22.062305450439453
1676549848.4602647,204,22.104633331298828
1676549848.4898639,205,22.130701065063477
1676549848.5187423,206,22.170751571655273
1676549848.54736,207,22.19298553466797
1676549848.5753055,208,22.221820831298828
1676549848.6041026,209,22.229503631591797
1676549848.632206,210,22.261638641357422
1676549848.6634228,211,22.284034729003906
1676549848.6925948,212,22.31525230407715
1676549848.7208905,213,22.3480224609375
1676549848.7484732,214,22.36560821533203
1676549848.7758603,215,22.38750457763672
1676549848.8071847,216,22.410051345825195
1676549848.84212,217,22.425870895385742
1676549848.8711853,218,22.446533203125
1676549848.9020932,219,22.47222900390625
1676549848.934193,220,22.484107971191406
1676549848.964682,221,22.502824783325195
1676549848.9945395,222,22.517772674560547
1676549849.0234702,223,22.534820556640625
1676549849.0529218,224,22.557390213012695
1676549849.0839314,225,22.57451057434082
1676549849.1141243,226,22.5899600982666
1676549849.1444526,227,22.608890533447266
1676549849.1730132,228,22.62716293334961
1676549849.2013958,229,22.648418426513672
1676549849.2298968,230,22.67135238647461
1676549849.2687695,231,22.690311431884766
1676549849.2981322,232,22.709651947021484
1676549849.328444,233,22.730941772460938
1676549849.3583987,234,22.749116897583008
1676549849.3880603,235,22.766010284423828
1676549849.417133,236,22.783687591552734
1676549849.451394,237,22.800790786743164
1676549849.4802597,238,22.81888198852539
1676549849.514069,239,22.834915161132812
1676549849.5542443,240,22.84954261779785
1676549849.6002526,241,22.865827560424805
1676549849.6454408,242,22.88347625732422
1676549849.6947086,243,22.901771545410156
1676549849.7388287,244,22.919588088989258
1676549849.7794867,245,22.935523986816406
1676549849.8153322,246,22.95124053955078
1676549849.848703,247,22.9678955078125
1676549849.8788478,248,22.984806060791016
1676549849.9083428,249,23.000579833984375
1676549849.9361064,250,23.015642166137695
1676549849.964236,251,23.0314998626709
1676549849.9932845,252,23.047908782958984
1676549850.0214012,253,23.064592361450195
1676549850.0498958,254,23.08121681213379
1676549850.0809371,255,23.097944259643555
1676549850.1117733,256,23.114151000976562
1676549850.1476393,257,23.12980842590332
1676549850.175972,258,23.14638900756836
1676549850.2047086,259,23.163795471191406
1676549850.2345324,260,23.180335998535156
1676549850.2650158,261,23.196163177490234
1676549850.2932372,262,23.21183204650879
1676549850.321973,263,23.228172302246094
1676549850.3532662,264,23.24437713623047
1676549850.3832428,265,23.259410858154297
1676549850.4121933,266,23.273935317993164
1676549850.4416306,267,23.288311004638672
1676549850.4713967,268,23.302934646606445
1676549850.5016296,269,23.318464279174805
1676549850.5307896,270,23.334331512451172
1676549850.5604093,271,23.35063934326172
1676549850.5924766,272,23.366966247558594
1676549850.6224413,273,23.383174896240234
1676549850.6537013,274,23.399307250976562
1676549850.6855807,275,23.41507911682129
